customer_id,account_age_days,avg_transaction_amount,usual_location,transaction_frequency
C08175,1189,1325.51,Pune,medium
C08176,907,3730.56,Chennai,low
C08177,1196,5092.91,Bengaluru,high
C08178,799,4860.8,Visakhapatnam,low
C08179,1240,2944.26,Pune,medium
C08180,1150,1527.42,Ahmedabad,medium
C08181,408,218.89,Hyderabad,medium
C08182,31,2183.53,Mumbai,low
C08183,549,1797.86,Mumbai,medium
C08184,354,1971.46,Hyderabad,low
C08185,1305,1864.18,Ahmedabad,low
C08186,308,760.12,Bengaluru,low
C08187,659,2585.97,Bengaluru,low
C08188,1200,2714.82,Delhi,high
C08189,910,2804.73,Visakhapatnam,medium
C08190,977,3330.3,Vijayawada,high
C08191,1355,2665.58,Ahmedabad,medium
C08192,104,1378.87,Visakhapatnam,high
C08193,1001,1719.0,Delhi,low
C08194,367,1909.84,Kolkata,medium
C08195,1020,1930.52,Delhi,low
C08196,1262,3443.98,Mumbai,low
C08197,926,2735.11,Kolkata,high
C08198,87,6945.26,Ahmedabad,medium
C08199,1454,7553.35,Visakhapatnam,high
C08200,1125,1895.64,Visakhapatnam,medium
C08201,1358,148.67,Vijayawada,medium
C08202,751,4021.79,Delhi,high
C08203,455,1266.86,Visakhapatnam,high
C08204,1449,1069.11,Chennai,low
C08205,266,1389.3,Visakhapatnam,low
C08206,1320,1346.45,Kolkata,medium
C08207,662,2679.85,Delhi,low
C08208,1079,653.22,Visakhapatnam,high
C08209,715,893.39,Mumbai,low
C08210,285,2249.8,Mumbai,low
C08211,354,2698.51,Bengaluru,high
C08212,171,2731.33,Pune,low
C08213,744,1079.19,Ahmedabad,medium
C08214,587,953.05,Chennai,high
C08215,1340,1294.95,Ahmedabad,medium
C08216,1012,2103.71,Hyderabad,high
C08217,132,4727.27,Hyderabad,low
C08218,891,475.66,Vijayawada,medium
C08219,840,1559.42,Chennai,medium
C08220,1145,756.95,Kolkata,medium
C08221,851,614.98,Chennai,high
C08222,947,3374.71,Visakhapatnam,medium
C08223,663,2564.57,Bengaluru,medium
C08224,442,2410.7,Kolkata,medium
C08225,903,3275.44,Hyderabad,medium
C08226,707,1317.81,Hyderabad,low
C08227,862,1358.76,Delhi,medium
C08228,674,7452.22,Delhi,medium
C08229,437,1533.44,Hyderabad,high
C08230,820,2902.65,Chennai,high
C08231,903,1807.48,Visakhapatnam,low
C08232,981,541.41,Ahmedabad,low
C08233,255,476.53,Visakhapatnam,high
C08234,763,1235.46,Mumbai,high
C08235,1455,3576.03,Kolkata,low
C08236,687,3004.7,Delhi,low
C08237,1452,3260.68,Pune,high
C08238,984,947.63,Hyderabad,low
C08239,783,5145.4,Pune,low
C08240,360,961.37,Vijayawada,low
C08241,977,2067.05,Kolkata,high
C08242,452,1787.93,Kolkata,medium
C08243,510,1607.64,Bengaluru,medium
C08244,1287,4296.8,Chennai,high
C08245,1301,1138.22,Vijayawada,high
C08246,716,748.67,Visakhapatnam,medium
C08247,744,1823.55,Chennai,medium
C08248,1376,1388.05,Kolkata,low
C08249,641,16168.83,Pune,medium
C08250,628,2794.12,Delhi,medium
C08251,1482,1379.49,Chennai,low
C08252,655,906.03,Visakhapatnam,low
C08253,840,530.25,Visakhapatnam,high
C08254,1236,924.4,Delhi,high
C08255,526,1939.63,Chennai,medium
C08256,1214,4551.93,Ahmedabad,medium
C08257,493,3731.78,Visakhapatnam,medium
C08258,869,2089.03,Chennai,low
C08259,1106,1458.97,Vijayawada,low
C08260,329,2143.66,Delhi,low
C08261,1245,1284.89,Pune,high
C08262,890,5499.86,Mumbai,high
C08263,1006,1591.72,Delhi,high
C08264,1400,1701.77,Vijayawada,high
C08265,1099,426.35,Visakhapatnam,medium
C08266,234,1585.27,Delhi,low
C08267,242,3100.31,Hyderabad,high
C08268,942,899.22,Mumbai,low
C08269,1445,1104.97,Mumbai,low
C08270,1010,3013.34,Hyderabad,medium
C08271,699,689.33,Chennai,high
C08272,742,3579.98,Delhi,medium
C08273,1320,1273.66,Kolkata,medium
C08274,719,1398.24,Ahmedabad,high
C08275,300,866.98,Mumbai,low
C08276,530,2301.4,Hyderabad,low
C08277,648,8905.81,Chennai,high
C08278,916,2991.45,Chennai,medium
C08279,161,1026.34,Mumbai,high
C08280,1281,3765.72,Delhi,high
C08281,141,1465.13,Hyderabad,low
C08282,758,4398.23,Bengaluru,low
C08283,265,3040.82,Delhi,high
C08284,975,265.74,Pune,medium
C08285,759,937.19,Vijayawada,high
C08286,1248,3325.56,Kolkata,low
C08287,707,1986.48,Visakhapatnam,medium
C08288,1316,925.28,Ahmedabad,low
C08289,1167,1192.38,Kolkata,low
C08290,1204,521.38,Visakhapatnam,low
C08291,170,1699.52,Chennai,high
C08292,768,7574.1,Vijayawada,medium
C08293,417,3037.37,Chennai,high
C08294,700,7474.95,Kolkata,medium
C08295,483,3194.23,Bengaluru,low
C08296,486,3510.11,Vijayawada,high
C08297,789,6494.38,Hyderabad,low
C08298,637,2300.23,Mumbai,low
C08299,864,1593.75,Mumbai,high
C08300,307,3521.95,Hyderabad,low
C08301,429,4631.05,Chennai,medium
C08302,629,1317.6,Mumbai,medium
C08303,862,1126.11,Delhi,high
C08304,250,1970.02,Hyderabad,medium
C08305,505,3090.28,Ahmedabad,high
C08306,1216,3023.9,Kolkata,high
C08307,1449,713.25,Kolkata,high
C08308,87,6235.95,Hyderabad,high
C08309,1363,1186.53,Pune,high
C08310,1479,1515.12,Mumbai,high
C08311,604,1001.06,Kolkata,high
C08312,132,10398.9,Mumbai,high
C08313,213,2106.72,Ahmedabad,medium
C08314,615,1035.26,Bengaluru,medium
C08315,569,3156.1,Delhi,low
C08316,648,2967.52,Delhi,medium
C08317,149,1593.23,Mumbai,low
C08318,1128,3108.63,Pune,low
C08319,364,1052.69,Mumbai,high
C08320,1278,1306.55,Chennai,medium
C08321,830,487.31,Pune,low
C08322,948,761.26,Pune,high
C08323,356,5828.42,Delhi,low
C08324,303,5231.59,Vijayawada,low
C08325,1307,1878.64,Delhi,low
C08326,309,5305.22,Hyderabad,low
C08327,706,1622.13,Kolkata,high
C08328,250,1536.6,Delhi,low
C08329,50,1867.35,Delhi,low
C08330,479,1659.62,Delhi,medium
C08331,866,1565.04,Ahmedabad,medium
C08332,168,3784.81,Bengaluru,high
C08333,906,1984.52,Ahmedabad,medium
C08334,51,2860.22,Ahmedabad,medium
C08335,320,3519.03,Ahmedabad,high
C08336,1279,2316.62,Pune,medium
C08337,540,958.02,Hyderabad,low
C08338,599,747.09,Pune,low
C08339,144,1982.77,Bengaluru,low
C08340,502,1610.38,Visakhapatnam,high
C08341,559,1905.21,Ahmedabad,low
C08342,511,1781.31,Hyderabad,low
C08343,584,9651.46,Mumbai,low
C08344,290,758.16,Vijayawada,medium
C08345,968,493.77,Bengaluru,high
C08346,63,2234.08,Bengaluru,medium
C08347,1499,1409.33,Mumbai,low
C08348,1385,2210.53,Mumbai,medium
C08349,136,2630.86,Pune,low
C08350,929,4147.29,Kolkata,medium
C08351,1382,675.76,Vijayawada,medium
C08352,238,1253.48,Ahmedabad,high
C08353,1332,2378.53,Ahmedabad,medium
C08354,563,2970.08,Kolkata,low
C08355,1304,7489.7,Visakhapatnam,low
C08356,570,3350.11,Hyderabad,medium
C08357,766,1734.77,Vijayawada,low
C08358,1129,1009.04,Ahmedabad,low
C08359,1417,1247.32,Ahmedabad,high
C08360,333,1224.5,Pune,high
C08361,161,2755.75,Mumbai,low
C08362,678,2127.26,Visakhapatnam,low
C08363,1227,761.41,Pune,medium
C08364,837,1355.88,Vijayawada,medium
C08365,1489,3184.17,Chennai,high
C08366,331,2262.27,Delhi,medium
C08367,540,2604.93,Delhi,medium
C08368,1204,2308.7,Bengaluru,low
C08369,234,5180.84,Mumbai,low
C08370,206,2098.48,Hyderabad,low
C08371,1117,1400.56,Ahmedabad,high
C08372,115,992.57,Delhi,high
C08373,739,2117.07,Vijayawada,medium
C08374,1287,368.37,Hyderabad,high
C08375,181,1596.8,Ahmedabad,low
C08376,1022,1574.58,Chennai,high
C08377,103,741.47,Delhi,high
C08378,339,984.53,Pune,low
C08379,1233,3046.72,Visakhapatnam,high
C08380,545,2091.22,Pune,low
C08381,1255,1923.12,Pune,high
C08382,254,2196.6,Ahmedabad,low
C08383,383,1911.7,Mumbai,low
C08384,1038,4037.59,Kolkata,high
C08385,551,1950.36,Delhi,low
C08386,1171,697.64,Ahmedabad,low
C08387,364,5193.31,Hyderabad,medium
C08388,622,2289.9,Mumbai,low
C08389,261,1227.24,Kolkata,low
C08390,801,796.98,Pune,high
C08391,563,2328.28,Visakhapatnam,high
C08392,813,1668.0,Delhi,low
C08393,33,5007.73,Vijayawada,low
C08394,444,1437.56,Chennai,medium
C08395,648,1044.45,Ahmedabad,low
C08396,654,3222.17,Vijayawada,high
C08397,1052,3284.52,Vijayawada,high
C08398,1218,2008.54,Pune,low
C08399,584,2793.84,Ahmedabad,low
C08400,370,1756.44,Hyderabad,medium
C08401,1287,2095.51,Kolkata,high
C08402,1431,3838.3,Pune,low
C08403,1283,2702.68,Pune,low
C08404,1426,1612.46,Ahmedabad,medium
C08405,557,4335.44,Visakhapatnam,high
C08406,402,386.99,Kolkata,medium
C08407,1329,6832.12,Delhi,low
C08408,1254,593.87,Pune,medium
C08409,507,1197.43,Chennai,low
C08410,956,1752.76,Ahmedabad,medium
C08411,683,1636.52,Mumbai,low
C08412,764,3462.37,Visakhapatnam,low
C08413,65,905.01,Kolkata,low
C08414,847,2132.48,Pune,high
C08415,201,1236.08,Mumbai,high
C08416,304,2180.66,Hyderabad,high
C08417,785,1725.79,Visakhapatnam,high
C08418,352,1912.09,Mumbai,high
C08419,615,1259.02,Bengaluru,low
C08420,690,1292.07,Kolkata,low
C08421,116,2169.54,Mumbai,high
C08422,680,3324.11,Pune,high
C08423,1465,1220.07,Visakhapatnam,medium
C08424,506,1023.36,Kolkata,low
C08425,978,2681.93,Mumbai,high
C08426,866,1762.37,Mumbai,high
C08427,637,3088.27,Mumbai,low
C08428,913,999.02,Kolkata,low
C08429,716,566.18,Chennai,high
C08430,1083,1272.95,Hyderabad,high
C08431,1399,1093.8,Vijayawada,medium
C08432,228,1710.14,Delhi,low
C08433,249,1189.86,Delhi,high
C08434,1132,2913.77,Hyderabad,low
C08435,588,1492.55,Visakhapatnam,high
C08436,489,1984.95,Mumbai,low
C08437,1345,1994.21,Bengaluru,low
C08438,340,2043.18,Bengaluru,low
C08439,186,1771.99,Pune,high
C08440,636,2508.48,Vijayawada,high
C08441,260,1073.16,Pune,high
C08442,344,4470.09,Kolkata,high
C08443,884,1543.48,Vijayawada,medium
C08444,852,767.42,Chennai,low
C08445,242,2034.06,Visakhapatnam,low
C08446,1117,1035.12,Pune,medium
C08447,1169,2773.9,Vijayawada,low
C08448,827,7568.77,Chennai,medium
C08449,303,1079.52,Hyderabad,low
C08450,825,2234.08,Mumbai,high
C08451,1059,575.05,Ahmedabad,medium
C08452,1337,2417.72,Vijayawada,medium
C08453,530,1012.15,Pune,high
C08454,700,1199.19,Kolkata,high
C08455,852,879.81,Chennai,medium
C08456,666,2897.03,Bengaluru,high
C08457,921,3464.38,Mumbai,low
C08458,636,1827.57,Mumbai,low
C08459,1280,1026.25,Mumbai,high
C08460,923,5058.03,Mumbai,low
C08461,183,1105.19,Delhi,low
C08462,65,441.52,Chennai,high
C08463,160,2424.78,Hyderabad,medium
C08464,364,877.82,Visakhapatnam,medium
C08465,1119,3422.54,Delhi,low
C08466,606,1405.01,Ahmedabad,high
C08467,1193,2664.99,Bengaluru,low
C08468,994,4476.14,Visakhapatnam,medium
C08469,344,820.39,Kolkata,high
C08470,1278,1245.99,Visakhapatnam,high
C08471,598,1713.61,Visakhapatnam,high
C08472,1108,4890.01,Bengaluru,high
C08473,359,1173.32,Vijayawada,high
C08474,437,1223.06,Bengaluru,high
C08475,1155,2456.11,Hyderabad,low
C08476,479,1236.87,Kolkata,medium
C08477,869,1987.6,Hyderabad,high
C08478,1439,656.58,Mumbai,high
C08479,34,7592.05,Hyderabad,low
C08480,742,749.59,Delhi,high
C08481,360,1460.31,Vijayawada,medium
C08482,426,1762.4,Vijayawada,medium
C08483,416,6240.34,Bengaluru,low
C08484,688,760.82,Hyderabad,medium
C08485,397,6535.14,Chennai,low
C08486,1114,2944.54,Delhi,high
C08487,1483,2360.56,Hyderabad,medium
C08488,1162,949.12,Mumbai,medium
C08489,1291,2609.16,Mumbai,high
C08490,1186,1124.7,Visakhapatnam,low
C08491,152,4100.53,Ahmedabad,medium
C08492,1123,957.52,Kolkata,low
C08493,966,1672.36,Kolkata,low
C08494,495,1254.65,Mumbai,high
C08495,453,947.33,Vijayawada,high
C08496,819,2914.34,Delhi,low
C08497,1020,2549.34,Kolkata,high
C08498,200,3949.71,Vijayawada,medium
C08499,1330,566.02,Bengaluru,high
C08500,1140,3594.83,Kolkata,low
C08501,844,9173.59,Ahmedabad,low
C08502,537,1342.08,Kolkata,high
C08503,654,6169.6,Bengaluru,low
C08504,182,1517.0,Delhi,low
C08505,1389,737.65,Vijayawada,low
C08506,441,1475.69,Delhi,high
C08507,1276,3557.72,Mumbai,low
C08508,1408,1043.91,Vijayawada,high
C08509,488,1218.43,Pune,low
C08510,974,2647.42,Visakhapatnam,high
C08511,159,1803.58,Vijayawada,medium
C08512,696,2632.13,Hyderabad,medium
C08513,1017,2100.92,Ahmedabad,medium
C08514,224,2458.48,Hyderabad,medium
C08515,1318,1359.06,Pune,high
C08516,372,2092.61,Hyderabad,high
C08517,1132,985.11,Vijayawada,low
C08518,1369,4158.97,Chennai,low
C08519,183,1191.85,Visakhapatnam,low
C08520,986,3749.18,Visakhapatnam,medium
C08521,869,1546.42,Bengaluru,medium
C08522,1060,2052.56,Bengaluru,medium
C08523,1245,1304.81,Kolkata,high
C08524,1122,929.96,Delhi,high
C08525,1448,579.08,Chennai,medium
C08526,1383,906.49,Ahmedabad,low
C08527,1413,1458.26,Hyderabad,high
C08528,338,2065.78,Kolkata,medium
C08529,784,3471.31,Kolkata,high
C08530,817,1347.22,Mumbai,high
C08531,754,1014.62,Visakhapatnam,low
C08532,313,704.7,Pune,medium
C08533,448,2459.18,Chennai,high
C08534,1068,4423.2,Visakhapatnam,high
C08535,362,4099.65,Pune,medium
C08536,487,2855.49,Visakhapatnam,medium
C08537,1404,2726.01,Kolkata,high
C08538,1333,5426.22,Hyderabad,medium
C08539,640,2233.66,Mumbai,high
C08540,1274,2739.49,Hyderabad,medium
C08541,579,1461.23,Ahmedabad,low
C08542,1294,742.64,Kolkata,medium
C08543,1238,1154.06,Chennai,low
C08544,926,1789.32,Visakhapatnam,high
C08545,841,1872.54,Ahmedabad,low
C08546,1181,6295.74,Hyderabad,high
C08547,1249,1897.65,Ahmedabad,medium
C08548,1434,3873.02,Ahmedabad,medium
C08549,1175,1356.61,Pune,high
C08550,1295,1469.9,Visakhapatnam,medium
C08551,860,758.76,Chennai,low
C08552,1072,1111.01,Delhi,high
C08553,1062,2535.33,Chennai,low
C08554,871,1808.87,Ahmedabad,low
C08555,621,3322.43,Ahmedabad,high
C08556,1320,2025.06,Pune,low
C08557,846,1431.46,Visakhapatnam,high
C08558,1122,7273.08,Bengaluru,medium
C08559,629,1693.42,Visakhapatnam,high
C08560,87,3833.34,Chennai,medium
C08561,677,1386.8,Hyderabad,high
C08562,371,2854.87,Vijayawada,medium
C08563,50,3290.36,Pune,low
C08564,272,2061.24,Hyderabad,low
C08565,846,389.6,Mumbai,medium
C08566,110,1821.48,Kolkata,medium
C08567,623,4005.17,Vijayawada,high
C08568,155,2536.16,Hyderabad,high
C08569,396,2405.08,Chennai,high
C08570,547,587.62,Pune,high
C08571,243,1126.92,Delhi,low
C08572,1169,2351.77,Vijayawada,high
C08573,1167,2350.28,Delhi,high
C08574,114,3964.26,Pune,medium
C08575,654,1638.24,Vijayawada,high
C08576,515,2343.33,Visakhapatnam,high
C08577,1000,1819.26,Chennai,high
C08578,247,947.69,Vijayawada,medium
C08579,881,415.41,Delhi,low
C08580,335,2382.01,Ahmedabad,medium
C08581,56,2015.47,Hyderabad,low
C08582,465,1204.39,Hyderabad,high
C08583,736,628.34,Kolkata,high
C08584,855,2710.46,Bengaluru,high
C08585,1251,1514.28,Pune,high
C08586,446,2585.08,Hyderabad,medium
C08587,823,6046.13,Chennai,low
C08588,1172,447.47,Chennai,high
C08589,422,1142.3,Ahmedabad,high
C08590,1391,1570.97,Chennai,medium
C08591,949,4634.02,Visakhapatnam,low
C08592,1059,621.34,Ahmedabad,high
C08593,69,6335.04,Bengaluru,high
C08594,996,1966.18,Mumbai,medium
C08595,1346,1691.11,Hyderabad,low
C08596,261,1582.57,Delhi,medium
C08597,792,1355.56,Bengaluru,low
C08598,502,3557.52,Chennai,medium
C08599,650,898.75,Chennai,low
C08600,1261,2253.1,Visakhapatnam,low
C08601,835,1402.24,Ahmedabad,medium
C08602,1392,1096.8,Pune,medium
C08603,1174,9666.54,Kolkata,medium
C08604,367,2363.56,Chennai,low
C08605,803,2681.59,Mumbai,low
C08606,269,3771.01,Pune,medium
C08607,1281,714.56,Visakhapatnam,medium
C08608,1008,5622.5,Mumbai,medium
C08609,901,352.38,Mumbai,low
C08610,400,1092.08,Bengaluru,high
C08611,46,1335.65,Pune,low
C08612,471,2627.17,Chennai,medium
C08613,90,2074.98,Chennai,medium
C08614,659,1615.04,Ahmedabad,medium
C08615,651,1786.02,Vijayawada,medium
C08616,1432,953.2,Pune,medium
C08617,1253,680.17,Delhi,high
C08618,925,2886.43,Pune,low
C08619,227,2825.53,Delhi,high
C08620,491,5041.52,Pune,low
C08621,1031,1077.1,Bengaluru,low
C08622,618,2823.89,Pune,high
C08623,742,1496.87,Delhi,low
C08624,370,3902.41,Visakhapatnam,low
C08625,36,3497.55,Delhi,medium
C08626,291,2064.88,Mumbai,low
C08627,169,1443.53,Ahmedabad,low
C08628,1340,3361.52,Mumbai,high
C08629,978,2740.87,Ahmedabad,low
C08630,901,1153.61,Chennai,high
C08631,1345,759.36,Vijayawada,high
C08632,534,1492.18,Visakhapatnam,medium
C08633,1168,4820.15,Pune,high
C08634,1412,3792.42,Pune,high
C08635,695,873.52,Mumbai,low
C08636,1226,842.61,Chennai,low
C08637,1425,4121.97,Pune,low
C08638,1489,860.38,Pune,low
C08639,861,2506.35,Bengaluru,high
C08640,701,1206.04,Ahmedabad,medium
C08641,1289,5149.33,Bengaluru,medium
C08642,166,1090.91,Hyderabad,medium
C08643,136,3784.72,Vijayawada,high
C08644,126,2029.82,Pune,medium
C08645,1257,2120.63,Bengaluru,medium
C08646,947,500.12,Ahmedabad,medium
C08647,581,429.94,Ahmedabad,low
C08648,779,1559.58,Delhi,medium
C08649,319,2113.35,Chennai,medium
C08650,1113,866.24,Chennai,low
C08651,974,887.04,Bengaluru,medium
C08652,1219,2592.81,Chennai,high
C08653,1199,2595.14,Ahmedabad,low
C08654,562,1645.85,Chennai,high
C08655,446,2988.94,Hyderabad,medium
C08656,503,839.08,Ahmedabad,high
C08657,1124,1428.22,Hyderabad,low
C08658,429,5253.57,Bengaluru,high
C08659,475,1881.74,Kolkata,low
C08660,170,1954.02,Delhi,low
C08661,1349,8057.89,Vijayawada,high
C08662,403,724.85,Kolkata,low
C08663,1080,3020.63,Ahmedabad,high
C08664,1125,5308.86,Mumbai,high
C08665,169,1457.36,Pune,low
C08666,1012,3147.31,Vijayawada,medium
C08667,432,950.73,Hyderabad,medium
C08668,1166,1151.9,Kolkata,low
C08669,677,2311.77,Bengaluru,medium
C08670,401,3024.83,Bengaluru,medium
C08671,1446,3729.95,Chennai,medium
C08672,699,4993.04,Delhi,medium
C08673,493,1722.79,Ahmedabad,high
C08674,132,3910.38,Bengaluru,high
C08675,1186,1440.93,Bengaluru,medium
C08676,900,3235.38,Ahmedabad,low
C08677,629,2059.89,Chennai,medium
C08678,1046,2404.83,Bengaluru,high
C08679,1011,2370.42,Ahmedabad,high
C08680,805,634.28,Mumbai,high
C08681,844,866.85,Visakhapatnam,low
C08682,665,1924.06,Delhi,low
C08683,841,601.13,Mumbai,high
C08684,1268,3089.7,Visakhapatnam,medium
C08685,800,3171.8,Kolkata,medium
C08686,729,2226.54,Hyderabad,high
C08687,1233,868.53,Visakhapatnam,high
C08688,89,4414.42,Hyderabad,low
C08689,128,6766.43,Vijayawada,high
C08690,1164,1980.57,Pune,medium
C08691,496,2508.37,Visakhapatnam,low
C08692,1118,2052.21,Delhi,high
C08693,1481,2540.92,Pune,low
C08694,224,1665.41,Bengaluru,high
C08695,1247,1760.01,Kolkata,high
C08696,1099,3243.01,Chennai,medium
C08697,378,8268.41,Chennai,medium
C08698,597,724.51,Vijayawada,high
C08699,639,1682.55,Visakhapatnam,high
C08700,1289,835.68,Ahmedabad,high
C08701,789,5066.26,Ahmedabad,low
C08702,1179,1228.45,Pune,medium
C08703,702,704.48,Visakhapatnam,medium
C08704,1094,2725.38,Mumbai,high
C08705,257,5593.41,Visakhapatnam,low
C08706,396,2770.77,Mumbai,low
C08707,933,2056.29,Visakhapatnam,medium
C08708,1133,2348.39,Visakhapatnam,high
C08709,1386,4515.13,Bengaluru,low
C08710,642,1019.75,Vijayawada,high
C08711,414,1673.78,Visakhapatnam,medium
C08712,197,1341.16,Ahmedabad,low
C08713,702,842.55,Visakhapatnam,high
C08714,642,1454.04,Chennai,medium
C08715,232,3698.05,Chennai,low
C08716,901,2601.47,Ahmedabad,low
C08717,1101,2736.25,Kolkata,high
C08718,244,1979.8,Bengaluru,low
C08719,475,2529.31,Hyderabad,low
C08720,1111,1069.73,Vijayawada,medium
C08721,919,1471.98,Vijayawada,low
C08722,197,2039.26,Visakhapatnam,low
C08723,1278,2155.82,Ahmedabad,high
C08724,193,2216.45,Chennai,medium
C08725,1210,1645.21,Hyderabad,low
C08726,1294,1408.41,Visakhapatnam,high
C08727,371,14017.94,Bengaluru,medium
C08728,988,3245.27,Visakhapatnam,low
C08729,788,2354.51,Pune,low
C08730,1177,1546.82,Kolkata,medium
C08731,1228,1342.45,Delhi,low
C08732,795,1653.29,Bengaluru,high
C08733,1375,2177.39,Pune,high
C08734,1063,530.2,Vijayawada,low
C08735,981,649.0,Hyderabad,high
C08736,682,1189.83,Delhi,low
C08737,1408,2059.43,Kolkata,low
C08738,278,1540.73,Bengaluru,high
C08739,523,4704.72,Visakhapatnam,low
C08740,51,686.76,Delhi,high
C08741,287,1104.52,Visakhapatnam,medium
C08742,659,4834.83,Mumbai,high
C08743,675,1960.14,Pune,low
C08744,528,3199.31,Kolkata,low
C08745,1205,6828.45,Hyderabad,high
C08746,1117,1146.61,Pune,high
C08747,236,1687.47,Vijayawada,high
C08748,281,1507.89,Hyderabad,medium
C08749,701,505.25,Hyderabad,low
C08750,643,1471.13,Delhi,high
C08751,974,3191.46,Delhi,medium
C08752,172,2557.86,Pune,high
C08753,1117,2691.75,Ahmedabad,low
C08754,806,1410.16,Kolkata,low
C08755,930,1175.06,Bengaluru,low
C08756,1443,4107.45,Pune,high
C08757,1257,1302.82,Kolkata,high
C08758,532,2179.16,Delhi,medium
C08759,525,2001.61,Visakhapatnam,low
C08760,1472,4654.82,Hyderabad,high
C08761,713,3384.49,Vijayawada,medium
C08762,911,775.59,Bengaluru,medium
C08763,1326,831.83,Chennai,medium
C08764,1393,2622.37,Delhi,low
C08765,1362,1726.28,Pune,medium
C08766,799,1339.0,Delhi,high
C08767,1028,3483.18,Visakhapatnam,low
C08768,761,2033.25,Pune,low
C08769,237,1862.43,Kolkata,medium
C08770,534,2988.21,Kolkata,high
C08771,1286,1410.53,Hyderabad,high
C08772,304,4989.44,Vijayawada,low
C08773,995,1078.48,Ahmedabad,low
C08774,965,2758.79,Hyderabad,low
C08775,1145,4571.21,Visakhapatnam,medium
C08776,1361,735.32,Kolkata,medium
C08777,39,1439.96,Pune,low
C08778,634,3781.88,Mumbai,high
C08779,198,3819.03,Kolkata,medium
C08780,555,1610.13,Bengaluru,high
C08781,1428,1116.56,Kolkata,low
C08782,101,3350.62,Bengaluru,high
C08783,1456,3884.89,Ahmedabad,medium
C08784,1329,844.3,Delhi,medium
C08785,1126,823.03,Chennai,medium
C08786,573,2083.82,Hyderabad,medium
C08787,284,2709.79,Hyderabad,low
C08788,1400,1482.0,Vijayawada,high
C08789,32,2799.18,Mumbai,medium
C08790,468,1134.51,Hyderabad,medium
C08791,322,455.32,Ahmedabad,medium
C08792,457,1366.5,Kolkata,low
C08793,1072,1875.52,Bengaluru,medium
C08794,1327,1504.55,Chennai,high
C08795,584,847.63,Ahmedabad,low
C08796,1113,553.01,Visakhapatnam,low
C08797,1242,1288.69,Pune,low
C08798,74,3226.06,Visakhapatnam,medium
C08799,1207,4072.74,Hyderabad,medium
C08800,1044,3895.42,Kolkata,medium
C08801,1453,1059.13,Visakhapatnam,high
C08802,1447,850.34,Hyderabad,high
C08803,385,2485.81,Mumbai,high
C08804,1128,2719.92,Chennai,high
C08805,1072,2334.73,Ahmedabad,medium
C08806,685,486.09,Pune,low
C08807,1477,1024.61,Delhi,medium
C08808,1131,1765.6,Ahmedabad,low
C08809,1035,2470.64,Bengaluru,medium
C08810,574,2963.99,Delhi,low
C08811,1344,1976.94,Kolkata,high
C08812,1176,2231.77,Bengaluru,low
C08813,815,1902.08,Chennai,high
C08814,101,2810.72,Delhi,medium
C08815,456,2205.93,Visakhapatnam,high
C08816,1100,1878.58,Bengaluru,high
C08817,1040,1511.87,Delhi,high
C08818,992,1897.67,Ahmedabad,high
C08819,765,2466.43,Vijayawada,low
C08820,509,2141.8,Delhi,medium
C08821,611,2305.56,Ahmedabad,medium
C08822,58,4308.35,Chennai,low
C08823,506,2138.58,Hyderabad,high
C08824,55,1180.5,Visakhapatnam,low
C08825,744,3196.74,Delhi,high
C08826,1334,740.64,Kolkata,low
C08827,411,891.25,Vijayawada,low
